berita,label
"Beredar sebuah foto mengenai kebakaran di Pesantren al-Quran di situs welcomehowto2.blogspot.com dengan judul artikel ""Innalillahiwainnalillahirajiun! Pesantren Alquran Terbakar, 28 Santri & Guru Tewas Terpanggang"".",1
"Beredar postingan video di media sosial yang memperlihatkan seorang pria babak belur dan berlumuran darah. Dalam video yang beredar disebutkan, pria tersebut merupakan pelaku penculikan yang terjadi di Pasir Munding.",1
"Telah beredar postingan di media sosial yang memuat tangkapan layar dari cuplikan video kemacetan yang disebut terjadi pada jalur menuju kawasan Puncak, Bogor. Dinarasikan bahwa warga DKI Jakarta diliburkan sementara untuk menghindari interaksi sosial agar dapat mengontrol persebaran Virus Corona, namun malah liburan bersama menuju tempat keramaian.",1
"Telah beredar tangkapan layar dari sebuah artikel berita media daring yang berjudul ""Hasil Pemeriksaan Presiden Jokowi Positif Virus Corona"". Artikel tersebut dimuat pada tanggal 15 Maret 2020, Pukul 15:05 WIB.",1
"Beredar sebuah postingan di media sosial yang memberikan informasi bahwa minum alkohol bisa kurangi risiko terinfeksi virus corona Covid-19. Postingan tersebut disertai foto yang menunjukkan surat edaran atas nama Saint Luke's Hospital Kansas City, salah satu rumah sakit di Amerika Serikat (AS).",1
Beredar kabar bahwa air lemon panas dapat menyembuhkan kanker. Pesan viral yang beredar luas di WhatsApp itu bahkan turut menghubung-hubungkan dengan Virus Corona atau Covid-19 seolah-olah penyakit yang disebabkan virus tersebut dapat disembuhkan dengan air lemon panas atau vitamin C.,1
Telah beredar pesan berantai di WhatsApp yang memuat foto beserta dengan informasi identitas dari seorang mitra pengemudi Gojek yang kabur saat menjalani proses observasi atas dugaan terinfeksi virus Covid-19 dari RSUP Persahabatan.,1
Beredar sebuah pesan berantai di platform WhatsApp berupa narasi peringatan dan foto yang menampilkan potret tiang listrik dengan coretan simbol yang diklaim sebagai kode tindak kejahatan pencurian.,1
Beredar video dan foto pada media sosial WhatsApp yang menginformasikan bahwa obat antimalaria chloroquine phosphate atau klorokuin fosfat dapat menyembuhkan pasien Virus Corona.,1
"Menanggapi informasi tersebut, Biro Humas Kementerian Komunikasi dan Informatika melalui Siaran Pers No. 57/HM/KOMINFO/04/2020, memastikan bahwa informasi tersebut tidak benar. “Aplikasi PeduliLindungi saat ini sudah dapat diunduh melalui App Store dan Play Store untuk versi iOS dan Android dan tidak melalui APK, sehingga sangat secure dari phising dan malware,” tulis rilis yang dikeluarkan Jumat (17/04/2020)/",1
"Beredar di sosial media Facebook sebuah video yang di klaim sebagai demonstrasi masyarakat menolak Rancangan Undang-undang (RUU) Haluan Ideologi Negara (HIP). Video tersebut disertai dengan narasi ""MONAS MENJADI LORENG oleh PEMUDA PANCASILA dan ORMAS ISLAM. TOLAK & CABUT RUU HIP !!!""",1
Tidak lama ini telah beredar postingan di media sosial Facebook yang menyatakan bahwa Wakil Presiden K.H Ma'ruf Amin meminta agar MUI menerbitkan fatwa 'sholat tanpa wudhu dan tanpa tayamum' bagi masyarakat.,1
Beredar sebuah pemberitaan yang menyebutkan PT Pertamina (Persero) akan menghapus atau meniadakan jenis BBM Premium dan Pertalite karena dinilai tidak ramah lingkungan.,1
"Beredar kabar yang menyebutkan bahwa produsen alat-alat olahraga Adidas membagi-bagikan sepatu gratis sebanyak 3100 pasang. Bukan hanya sepatu, Adidas juga membagikan t-shirt dan masker gratis. Berita ini tersebar melalui pesan berantai di grup-grup WhatsApp. Disebutkan bahwa pembagian tersebut adalah program giveaway dalam rangka perayaan ulang tahun Adidas yang ke-96.",1
"Telah beredar sebuah meme di media sosial Facebook terkait jumlah kematian akibat Covid-19. Narasi pada meme tersebut berisi klaim bahwa hingga saat ini Covid-19 telah membunuh 1,6 juta orang di seluruh dunia.",1
Beredar postingan yang berisi video yang menampilkan sepeda motor matik tengah dilalap api disebut karena hand sanitizer. Postingan tersebut ramai beredar di media sosial Twitter baru-baru ini.,1
Beredar unggahan video di media sosial Facebook yang menggambarkan seorang pria lanjut usia tengah terserang penyakit yang disebabkan oleh sebuah virus dan dinyatakan meninggal setelah terinfeksi virus tersebut. Pengunggah kemudian menyebut bahwa video tersebut merupakan animasi mengenai bahayanya Virus Corona.,1
Beredar di sosial Facebook unggahan narasi yang menyebutkan bahwa berjabat tangan tidak dapat menularkan Virus Corona.,1
"Telah beredar informasi di media sosial yang mengklaim bahwa sisi putih dan biru pada masker memiliki tujuan penggunaan yang berbeda. Sisi putih pada bagian luar digunakan untuk menyaring dan mencegah virus masuk ketika kondisi sedang tidak sakit. Sedangkan sisi biru digunakan untuk menjaga kuman tidak masuk, efektif digunakan ketika sedang sakit.",1
Beredar sebuah dokumen di media sosial yang diklaim merupakan dokumen resmi Organisasi Kesehatan Dunia (WHO). WHO  melalui dokumen tersebut merekomendasikan atau menganjurkan untuk tidak menggunakan masker selama pandemi Covid-19. Rekomendasi itu dibuat karena masker tidak terbukti efektif melindungi diri dari Covid-19.,1
"Beredar sebuah informasi berisi tautan formulir online pendaftaran Kartu Indonesia Pintar di media sosial. Edaran informasi tersebut disertai narasi “Bagi yg punya putra putri, SD, SMP, SMA/K ingin mengajukan program Indonesia Pintar / Kartu Indonesia Pintar, silahkan mengisi link dibawah ini. Ditunggu sampai tanggal 25 Agustus 2020. Tks”.",1
Beredar sebuah informasi di media sosial Facebook yang menyebut bahwa vaksin Covid-19 menyebabkan mandul.,1
"Beredar postingan yang berisi klaim bahwa selain beresiko merusak otak, mengukur suhu badan di dekat kepala dengan menggunakan thermo gun yang biasa dipakai saat pandemi Covid-19 dapat merusak Kelenjar Pineal. Kerusakan itu terjadi karena adanya radiasi sinar infra merah.",1
"Menyusul rencana kebijakan pemerintah untuk menggabungkan Nomor Induk Kependudukan (NIK) dan Nomor Pokok Wajib Pajak (NPWP), beredar isu di kalangan masyarakat bahwa seluruh  penduduk Indonesia akan dipajaki.",1
Beredar informasi di media social Twitter yang menyebutkan bahwa Polisi merekrut preman untuk mencegah Covid-19.,1
Telah beredar informasi di media sosial yang mengklaim bahwa seorang wanita menderita radang selaput dada setelah mengenakan masker wajah untuk waktu yang lama.,1
Telah beredar di media sosial Twitter pernyataan bahwa angka perceraian melonjak drastis selama pandemi Covid-19.,1
"Beredar postingan di Twitter foto wanita yang terlihat menggunakan bikini yang diiringi narasi Going viral bikini photos of Croatian President, akun tersebut mengatakan dalam foto wanita yang memakai berbikini tersebut adalah Presiden Kroasia.",1
Beredar broadcast dan postingan di media sosial mengenai kandungan berlian yang berada di font huruf Jazz di mobil Honda Jazz.,1
"Kabar hoaks yang beredar mengenai isu pergantian Ketua MK. Pergantian dilakukan ketika kasus yang ditangani MK saat ini, yaitu gugatan Paslon 02 dalam Pilpres ke MK belum diselesaikan. Konten itu, melampirkan artikel berjudul “Akan Diganti, Ketua MK Arief Hidayat Minta Maaf” sebagai bukti.",1
"Berdasarkan penelusuran dari Subdit Pengendalian Konten Internet Ditjen Aplikasi Informatika Kementerian Komunikasi dan Informatika menemukan, postingan tersebut menarasikan ""KPU RI Akui Prabowo-Sandi Menang 5,3 Juta Suara dari Jokowi Ma'ruf Amin, Prabowo Menang.""",1
"Beredar informasi kesehatan di media sosial mengenai cara mengobati luka bakar dengan putih telur. Cara ini disebut telah digunakan dalam pelatihan petugas pemadam kebakaran. Caranya adalah dengan menaruh bagian yang terluka di bawah aliran air hingga rasa panas mereda, kemudian oleskan putih telur diatas luka. Cara ini disebut ampuh dikarenakan putih telur merupakan collagen alamiah.",1
"Telah beredar postingan di media sosial Facebook foto seorang pria yang di bagian tubuhnya menempel sebuah benda, dalam foto tersebut ditambahkan narasi lelaki ini sombong dengan kekayaannya dan ketampanannya dia diuji tuhan hingga tubuhnya harus dipasangi alat khusus agar bertahan hidup kini dia membaktikan hidup demi masyarakat sebarkan jangan berhenti dikamu! agar dapat menjadi hikmah.",1
Warganet dihebohkan dengan beredarnya gambar sosok mayat anak-anak yang berada di dekat panser atau tank berlogo Israel.,1
"Jagat media sosial dihebohkan dengan unggahan foto seorang pria bersama 13 istrinya yang tengah hamil. Dalam unggahan yang ramai di media sosial menyebutkan pria tersebut berasal dari India, namun ada juga yang menyebutkan berasal dari China.",1
Telah beredar kabar di sejuamlah media sosial yang menuding umur presiden Jokowi dan ibunya hanya terpaut 10 tahun.,1
"Beredar postingan di Facebook foto M. Apriyandy, S.IP caleg dapil 2 Tanjung Pinang Timur yang berlatar belakang sebuah rumah sakit dan dalam foto tersebut juga ditambahkan tulisan Miris!! memanfaatkan jabatan orang tua untuk meraup untung dari proyek pembangunan RSUD TPI M. Apriyandy, S.IP lumayan dapet 800 juta dari proyek RSUD TPI buat modal nyaleg.",1
"Bebasnya Kivlan Zein dan Soenarko dikarenakan penangguhan penahanan dikabulkan oleh kepolisian. Untuk meyakinkan kebenaran kabar tersebut, salah satu satu akun Facebook mengunggah video berdurasi 2 menit 50 detik pada tanggal 4 Juni 2019 pukul 17:21 WIB,",1
"Beredar di media sosial sebuah pesan berantai tentang Bunda Teresa. Pesan tersebut berisikan penerima pesan ini telah menerima novena dari Bunda Teresa pada tahun 1952, yang mengklaim bahwa nasib baik akan bersama dengan orang-orang yang menyebarkan pesan ini.",1
"Beredar postingan di media sosial Facebook berupa sebuah poster berisi pesan agar waspada terhadap aksi penculikan anak. Gambar poster ini diketahui tersebar di Facebook sejak 23 September 2020 dengan narasi ""PERHATIAN !!! Waspada ada Penculik Anak-anak yang berumur 1-12 tahun. Bapak-bapak Ibu-ibu Harus Menjaga Anak kita dengan hati-hati. Penculik sedang ada dalam kampung-kampung dan dia menyamar sebagai: Penjual, Om Telolet, Orang Gila, Ibu Hamil, Pengemis- Dll Tolong disebarkan Terima Kasih"".",1
"Beredar klaim bahwa Menteri Kesehatan, Terawan Agus Putranto mundur karena Najwa Shihab. Unggahan tersebut berupa tautan artikel berjudul ""Gara-Gara Najwa, Akhirnya Menkes Terawan Mundur Juga"" yang beredar di media sosial Facebook.",1
Telah beredar di media sosial Facebook sebuah informasi yang mengatakan bahwa Bank Indonesia akan keluarkan Uang Peringatan Kemerdekaan (UPK) 75 Tahun RI berupa koin perak.,1
"Beredar di media sosial, postingan soal makanan yang diklaim bisa menghilangkan Virus Corona Covid-19 dalam tubuh. Dalam postingan tersebut, disebutkan 10 daftar makanan yang bisa menghilangkan Virus Corona Covid-19, dikarenakan makanan ini punya kesamaan yang lebih tinggi dari Virus Corona Covid-19. Makanan tersebut adalah ""pisang, lemon hijau-9,9pH, lemon kuning-8,2pH, alpulat-15,6pH, bawang putih-13,2pH, mangga 8,5pH, tangerine-8,5pH, nanas-12,7pH, selada air-22,7pH, dan jeruk-9,2pH seperti yang dinarasikan pada postingan tersebut.",1
Telah beredar di media sosial sebuah informasi yang mengatakan bahwa poin UU Cipta Kerja telah mengesahkan isu outsourcing diganti dengan kontrak seumur hidup.,1
"Beredar foto di media sosial dengan narasi seorang mahasiswa di Lampung meninggal dunia setelah mengikuti unjuk rasa menolak pengesahan Omnibus Law UU Cipta Kerja. Unggahan itu memperlihatkan seseorang yang terbaring dengan luka di bagian wajah disertai tulisan ""INNALILLAHI WAINNA ILAIHI RAJI'UN. MAHASISwA UIN Raden Intan Lampung MENINGGAL DUNIA dengan mengenaskan, akibat luka dibagian wajah dan kepala setelah setelah aksi hari ini.""",1
Beredar unggahan di media sosial Twitter dengan narasi yang menyebutkan bahwa UU Cipta Kerja (Ciptaker) atau Omnibus Law menghapus libur hari raya pekerja menjadi hanya di tanggal merah. Disebutkan pula lama istirahat ibadah Sholat Jumat hanya 1 jam.,1
"Beredar sebuah postingan di media sosial yang memberikan informasi tentang adanya penemuan tikus raksasa di Meksiko. Postingan tersebut disertai narasi ""This giant rat they found in Mexico is terrifying"".",1
"Beredar di sosial media sebuah foto tangkapan layar serta tautan berita dengan judul ""Sah, DPR Tetapkan RUU Cipta Kerja Jadi Undang-Undang"". Dalam foto tersebut, terlihat para menteri seperti Menteri Koordinator Bidang Perekonomian Airlangga Hartarto, Menteri Keuangan Sri Mulyani, serta Menteri Hukum dan HAM Yasonna Laoly, dan Ketua DPR Puan Maharani serta Wakil Ketua DPR Azis Syamsuddin tidak mengenakan masker. Airlangga dan Puan pun tampak membawa segepok dokumen. Unggahan tersebut disertai dengan narasi ""Paham kan???? Covid di negeri ini settingan"" dan ""Cie ga pake masker cie berdekatan cie lupa ada corona .. cie cie cie Selfie bareng cie cie ada yg lupa cieeeeeee witttwiiiwwwwww.""",1
Beredar unggahan di media sosial Twitter yang menyebutkan bahwa UU Cipta Kerja (Ciptaker) atau Omnibus Law disahkan agar tenaga kerja asing dapat bebas masuk ke Indonesia.,1
Beredar unggahan berupa tangkapan layar di media sosial yang menyebutkan bahwa jaminan sosial dan kesejahteraan lainnya hilang dalam UU Cipta Kerja (Ciptaker) atau Omnibus Law.,1
Beredar klaim UU Cipta Kerja (Ciptaker) atau Omnibus Law berisi poin terkait para ahli waris dari pekerja yang meninggal tidak mendapatkan uang pesangon.,1
Setelah Ditelusuri Postingan tersebut telah dimanipulasi oleh orang yang tidak bertanggung jawab. Seseorang telah mengedit tulisan tersebut yang berasal dari sebuah artikel asing yakni  Asian Correspondent dengan judul ‘Disapointed’ : the stupid president of Indonesia jokowi upset like a child That saudi invest in china more than indonesia.,1
"Pasca ledakan yang terjadi di Pos Polisi Tugu Kartasura itu, beredar hoaks dengan tampilan foto KTP Nur Rohman yang diklaim sebagai pelaku bom bunuh diri tersebut.",1
"Beredar di sosial media sebuah unggahan mengenai Upah Minimum Kabupaten (UMK), Upah Minimum Provinsi (UMP), UMPS dihapus dalam UU Cipta Kerja (Ciptaker) atau Omnibus Law.",1
Kabar presiden Jokowi akan mengimpor 10 juta warga China kembali mencuat di sosial media. Beberapa pemilik akun justru mengklaim  upaya mendatangkan jutaan warga asing tersebut sebagai bentuk realisasi dari kerjasama bilateral antara Indonesia dengan China dalam hal ketenagakerjaan. Dengan demikian kehadiran sepuluh juta warga asing tersebut dikhawatirkan dapat mengancam keberadaan tenaga kerja Indonesia sendiri.,1
Beredar di sosial media sebuah tangkapan layar artikel dari K0mpasinf0 (blogspot) mengenai Menko Kemaritiman Luhut Binsar Panjaitan. Dirinya disebut menyatakan bahwa ketergantungan Indonesia dalam bidang ekonomi dan investasi menjadi alasan Indonesia tidak bisa berbuat banyak untuk menekan China soal dugaan pelanggaran HAM terhadap suku muslim Uighur di Xinjiang.,1
"Beredar informasi yang menyebutkan  bahwa Kivlan Zein dan Mayor Jenderal TNI (Purn) Soenarko sudah bebas pada hari Selasa, 4 Juni 2019 dikarenakan penangguhannya dikabulkan oleh kepolisian. Untuk meyakinkan kebenaran kabar tersebut salah satu satu akun Facebook mengunggah  video berdurasi 2 menit 50 detik pada tanggal 4 Juni 2019 pukul 17:21 WIB, dimana tampak Kivlan Zein dan Mayor Jenderal TNI (Purn) Soenarko sedang bersama para penjenguknya. akun tersebut juga menyertakan narasi “Alhamdulillah … Jendral purnawirawan Kivlan Zein dan Soenarko. Bebas hari ini.”",1
"Sebuah akun mengunggah foto tangkapan layar sebuah artikel dari salah satu laman situs berita, tertanggal 2 Juni 2019 dengan judul ""Tolak Infrastruktur Buatan Jokowi, Dua Mobil Pendukung Prabowo Nekat Mudik Susuri Jalan Sawah"".",1
"Beredar postingan di Twitter sebuah foto yang menggambarkan sebuah media memberikan rating bintang lima dan sebuah reviewnya ke film Hanum & Rangga, dalam gambar tersebut terlihat media yang memberikan rating tersebut diantaranya antaranews.com, viva.co.id, tribunnews.com, kapanlagi.com, detik.com dan republika.co.id.",1
Telah tersebar informasi di media sosial yang mengatakan bahwasannya ada beberapa produk semen yang telah tercemar limbah B3 Infeksius yang berasal dari Rumah Sakit dari seluruh Indonesia yang notabene merupakan limbah medis dari segala jenis penyakit.,1
Beredar di media sosial foto sebuah mobil berlogo Gerindra serta bergambar Prabowo-Sandi mengalami kecelakaan. Foto tersebut disertai dengan narasi bahwa mobil naas tersebut jatuh dari jembatan layang arah Surabaya. Dipastikan pengemudi dan 3 rekannya meninggal di tempat.,1
"Telah tersebar informasi di media sosial yang mengatakan bahwasannya simbol ""Finger heart gesture"" adalah tren yang dimulai dari Korea Selatan untuk menirukan lambang cinta menggunakan jari jempol dan telunjuk ternyata itu merupakan simbol Salib.",1
"Beredar video dengan keterangan Rapat Pleno C1 di Kecamatan Plumbon, Cirebon berlangsung tertutup, saksi 02 dilarang masuk.",1
"Beredar di media sosial mengenai kabar dari kematian vokalis band Paramore asal Amerika, Hayley Williams yang sempat menghebohkan jagat sosial media.",1
Beredar video konferensi pers dari aparat Thailand di media sosial. Video tersebut diberikan subtitle seolah konferensi pers tersebut adalah klarifikasi polisi Thailand atas kejadian di Kampung Bali. Video tersebut diberikan narasi yang menyalahkan Kapolri Tito Karnavian yang disebut telah mengkambinghitamkan institusi kepolisian negara lain.,1
"Sebelumnya, seorang dokter bernama Dodi Suardi diciduk polisi lantaran mengunggahnya di media sosial facebook. Beberapa postingan menarasikan tuduhan bahwa penangkapan itu dikarenakan sang dokter terlibat sebagai tim medis pada aksi 21-22 Mei dan mengunggah foto-foto aksi. Narasi itu dibuat seolah-olah mengesankan bahwa dokter tersebut ditangkap lantaran terlibat aksi 21-22 Mei lalu.",1
Telah beredar informasi melalui media sosial facebook tentang Perampasan Dan Pembakaran Logistik Pemilu 2019 Di Nduga oleh kelompok bersenjata.,1
"Beredar di media sosial foto-foto antrian di depan ATM. Foto tersebut dinarasikan sebagai reaksi masyarakat Medan, Padang dan Sumatera yang melakukan boikot bayar pajak dan mengosongkan saldo di bank terhitung tanggal 1 Juni 2019. Hal tersebut dilakukan sampai munculnya keputusan MK.",1
"Andri Bibir menjadi sorotan usai dirinya mengakui bahwa ia adalah sosok yang dipukuli oleh oknum polisi di sebuah parkiran di Kampung Bali, Jakarta Pusat. Sebelumnya, sosok tersebut sempat jadi misteri. Soal pengakuan Andri Bibir, sejumlah opini mulai bermunculan di media sosial. Seperti salah satunya yang menyebut bahwa pengakuan Andri Bibir hanyalah rekayasa.",1
Telah beredar informasi di media sosial terkait anak sapi dengan bentuk mirip manusia. Kelahiran anak sapi yang bentuknya diklaim mirip manusia di Gorontalo tersebut pun dikait-kaitkan dengan isu mistis masyarakat sekitar.,1
Beredar di media sosial mengenai kepolisian Thailand yang menyayangkan pernyataan Kapolri Tito Karnavian. Status tersebut menyatakan bahwa Kapolri Tito membuat sandiwara terkait insiden pengeroyokan yang dilakukan Brimob pada seorang lelaki di halaman masjid dengan menyatakan bahwa kejadian tersebut terjadi di Thailand.,1
"Beredar unggahan di media sosial Twitter yang menyebutkan bahwa UU Cipta Kerja (Ciptaker) atau Omnibus Law mengatur pekerja/buruh untuk tidak melakukan protes, dan bila melakukan protes akan terancam PHK.",1
Telah beredar Di media sosial dan media pesan Whatsapp terkait informasi mengenai adanya ketentuan-ketentuan khusus penggunaan warna-warna tertentu pada pakaian yang digunakan umat Katolik saat pelaksanaan Tri Hari Suci.,1
Beredar unggahan video di media sosial Facebook yang memperlihatkan Presiden Jokowi beserta Ibu Negara Iriana tengah menari dalam sebuah acara. Unggahan tersebut juga disertai narasi yang menyatakan bahwa Presiden Jokowi tengah menari ketika rakyat berdemo untuk menolak UU Omnibus Law yang baru saja disahkan.,1
"Beredar unggahan di media sosial Twitter yang menyebutkan Undang-Undang Cipta Kerja (Ciptaker) atau Omnibus Law menghapus hak cuti haid, hamil dan melahirkan.",1
"Telah beredar di media sosial Facebook sebuah unggahan foto yang memperlihatkan Presiden Jokowi sedang berjalan membawa sebuah koper. Unggahan tersebut bertuliskan ""Ternyata kelemahan jokowi itu KABUR ketika dia didemo oleh rakyatnya, buktinya ketika umat Islam demo, dia gak nemuin malah kabur ke bogor.. alasannya kunjungan kerja, eh sekarang dia malah ke kaltim ngurusin itik..."".",1
Beredar unggahan di media sosial berupa tangkapan layar sejumlah poin UU Omnibus Law. Salah satu poin dalam Undang-Undang Cipta Kerja (Ciptaker) atau Omnibus Law itu menyebut akan menghapus ketentuan tentang pesangon bagi pekerja atau buruh yang mengalami Pemutusan Hubungan Kerja (PHK).,1
Beredar informasi di media sosial Twitter yang menyebutkan seorang mahasiswa di Lampung meninggal dunia saat terjadi kericuhan pada aksi massa menolak UU Cipta Kerja di halaman kantor DPRD setempat.,1
"Telah beredar di media sosial Facebook sebuah unggahan video dari sebuah pemberitaan salah satu stasiun televisi yang diklaim sebagai situasi terkini di depan gedung DPR RI dalam aksi penolakan undang-undang omnibus law dengan narasi ""Situasi terkini di depan gedung DPR RI, Jakarta Pusat. Secepat mungkin Bima akan ikut ambil bagian untuk menyuarakan penolakan atas sahnya RUU Cipta Kerja OMLIBUS LOW menjadi Undang-Undang"".",1
Beredar video yang menyatakan ikan hidup kembali setelah ditaruh di air zam-zam.,1
"Beredar informasi di media sosial Twitter, foto yang diunggah terdapat papan pengumuman yang bertuliskan “PENGUMUMAN PABRIK TIDAK BEROPERASI SAMPAI BATAS WAKTU YANG TIDAK DITENTUKAN !!! PARA BOSS SEDANG MOGOK USAHA DAN BERLIBUR KE KUTUB UNTUK MENDIGINKAN OTAK…. TTD SEKURITI”.",1
Telah beredar di media sosial video aksi unjuk rasa pada 6 Oktober 2020. Terlihat di video tersebut sekelompok massa melintas di jalan Dago (perempatan dago) Kota Bandung.,1
Telah beredar gambar infografis di media sosial yang menunjukkan poin-poin RUU Cipta Kerja yang disorot buruh dan telah disahkan pada 5 Oktober 2020. Infografis tersebut diklaim bersumber dari kanal berita Merdeka.com.,1
Beredar postingan di media sosial Facebook sebuah selebaran bertuliskan “STM Bergerak” Dalam selebaran itu disebutkan massa STM menolak Omnibus Law UU Cipta Tenaga Kerja dan akan melakukan aksi di depan Gedung DPR pada hari Rabu 7 Oktober 2020.,1
Telah beredar sebuah postingan di media sosial yang menyajikan sebuah tangkapan layar dari salah satu artikel dari laman situs,1
"Beredar sebuah status media sosial yang mengklaim bahwa pada kerusuhan 22-23 Mei 2019 lalu, sebenarnya di Petamburan yang mati syahid lebih dari 140 orang, namun sampai sekarang tidak ditemukan jenazahnya.",1
"Belakangan masjid Al-Safar yang berdiri di rest area Km 88 B Jalan Tol Cipularang, Jawa Barat yang merupakan rancangan Ridwan Kamil banyak diperbincangkan lantaran berbentuk segitiga. Masjid tersebut  dituduh  identik  dengan simbol illuminati (mata dajjal).",1
Beredar video di media sosial facebook tentang ikan aneh dijumpai di sungai Madeira.,1
"Viral di media sosial video warga berkerumun di sebuah rumah di daerah Balikpapan, Kalimantan Timur. Informasi yang beredar, warga mengerubungi rumah tersebut karena ada hantu kuyang, sosok makhluk gaib yang wujudnya hanya kepala dengan organ tubuh bagian dalam yang terbang.",1
"Beredar informasi di media sosial, yang menarasikan ""Edisi 30 Mei 2019 Malam Kini Giliran Sultan dan Raja Se- Nusantara.",1
"Namun, kenaikan tarif tersebut sengaja dipelintir untuk menggiring opini negatif di media sosial. Sementara, masing-masing tarif disesuaikan dengan fasilitas yang disediakan.",1
"Belum lama ini media sosial dihebohkan dengan foto surat tertulis dari seorang bernama Adam Ramadhan Majdi mengaku sebagai anak Gubernur, Zulkieflimansyah dan bekerja di BPKAD NTB. Dia meminta Kepala Cabang Perusahaan Pelayaran Lintas Kayangan-Poto Tano untuk menggratiskan mudik menggunakan mobil.",1
"Beredar postingan di media sosial Twitter dengan narasi ""Demokrat pimpin demo besar""an besok dalam rangka menolak Omnibus Law, bukan hanya jadi koordinator, Demokrat juga membiayainya aksi yang dilakukannya buruh"".",1
"Informasi yang salah. Faktanya, Roberto Nevilis merupakan tokoh fiktif. Sedangkan sistem PR yang ada hingga saat ini dipelopori oleh Johann Gottlieb Fichte, seorang filsuf Jerman.",1
Silakan baca berita selengkapnya di poin (1) bagian REFERENSI agar paham konteks utuhnya.,1
Menkominfo Johnny G Plate menyatakan info tersebut sebagai hoaks. Johnny mengatakan kominfo hanya akan melakukan patroli siber di Cyber Drone Kominfo yang akan men-take down konten negatif.,1
Telah beredar informasi pada pesan berantai Whatsapp yang menyebutkan bahwa Polisi telah menahan satu truk pengangkut ayam yang di dalamnya diangkut 6 orang anak-anak yang dibius di dalam kardus yang diduga akan dikirim ke Thailand untuk diambil organ tubuhnya.,1
"Beredar informasi di media sosial yang menyebutkan kebakaran di salah satu kafe dua lantai di Malioboro, Yogyakarta adalah akibat karena tembakan gas air mata milik polisi. Kebakaran ini terjadi bersamaan dengan unjuk rasa menolak Omnibus Law atau UU Cipta Kerja yang ricuh di kawasan wisata tersebut pada Kamis, 8 Oktober 2020.",1
Selengkapnya di bagian PENJELASAN dan REFERENSI,1
Selengkapnya di bagian PENJELASAN dan REFERENSI.,1
"Faktanya, gambar tersebut diketahui hasil tangkapan layar vidio milik KOMPASTV yang merupakan vidio aksi demo protes terhadap RUU KUHP yang diunggah dalam kanal Youtube resmi KOMPASTV yang berjudul “TERKINI – Memanas, Polisi Lepaskan Water Canon ke Demonstran di Depan Gedung DPR RI” pada 24 September 2019 lalu. Dengan begitu, aksi demo ini tidak terjadi pada masa pandemi Covid-19.",1
"Telah beredar pesan berantai WhatsApp berisi tulisan Dahlan Iskan terkait RUU Cipta Kerja. Dalam tulisan tersebut, Dahlan mengatakan jika RUU Cipta kerja adalah RUU yang sangat menguntungkan pengusaha dan buruh/pekerja, tapi tidak menguntungkan bagi beberapa pihak, salah satunya adalah Organisasi Buruh.",1
"Beredar sebuah video di media sosial Facebook yang menggambarkan kerusuhan sedang terjadi di Bandung, Jawa Barat pada malam hari. Video dengan narasi ""Bandung malam ini berapi” tersebut  beredar luas di media sosial di tengah demo UU Cipta Kerja.",1
"Faktanya, video yang diunggah akun Facebook Mangkok Sapujagat tidak ada kaitannya dengan demo menolak UU Cipta Kerja. Video tersebut sempat viral di media sosial pada tahun 2019 terkait dugaan bagi-bagi uang setelah kegiatan kampanye akbar salah satu pasangan calon presiden di lapangan KONI Belitang.",1
"Beredar di media sosial unggahan sebuah video yang memperlihatkan ribuan orang berdemonstrasi terkait dengan UU Cipta Kerja yang disertai dengan narasi ""Corona Menangis Melihat Ini, Tetap Semangat Para Pejuang"".",1
Beredar unggahan video dengan disertai narasi yang menggambarkan bahwa video tersebut direkam saat aksi tolak UU Cipta Kerja di Bandung tanggal 6 Oktober 2020.,1
Beredar di media sosial sebuah video kericuhan aksi anarkis pendemo mahasiswa yang menolak pengesahan Undang-Undang Cipta Kerja. Dalam video yang beredar pendemo membakar rumah yang diklaim milik Ketua DPR RI Puan Maharani.,1
"Beredar Informasi jika Haikal Hassan ditangkap di Dubai ramai beredar di aplikasi perpesanan. Disebutkan dalam pesan tersebut, setelah ditangkap di Dubai, Haikal dideportasi ke Indonesia.",1
Telah tersebar informasi di media sosial yang mengatakan bahwa ulat gigi adalah penyebab karies dan sakit gigi. dalam postingan terdapat foto ulat yang diklaim bahwa ulat tersebut merupakan ulat gigi yang dia ambil dari giginya. selain itu dalam postingan tersebut membagikan cara ampuh untuk mengeluarkan ulat pada gigi.,1
"Beredar di sosial media sebuah tangkapan layar yang diambil dari berita online kompas.com yang memuat judul berita ""Pesan Fadli Zon kepada SBY: Saya Kena Bully Setiap Hari, Masa Saya Dibilang Ikan Buntal.""",1
"Beredar Informasi di media sosial narasi tentang ""Aceh dan Yogyakarta akan referendum. Apa yang terjadi di negeri ini?"".",1
"Beredar Informasi di sebuah situs yang berjudul ""Kecurangan Pemilu dan Meninggalnya Ratusan KPPS Dilaporkan ke Mahkamah Internasional"".",1
"Telah beredar di media sosial sebuah unggahan foto salah seorang Mantan Pangkostrad Letjen TNI H. Edy Rahmayadi , Sekaligus Gubernur Sumut yang bertuliskan "" Kau tembaki wargaku yang ada di Sumatra Utara,Ku gepengkan kepalamu.”",1
