berita,tagging
director general of applications and information at the ministry of communication and information dirjen aptika kemkominfo samuel abrijani pangerapan said facebook plans to open an office in indonesia besides opening an office it will be closer to its users and the service will be faster said samuel after a meeting with facebook asia pacific representatives in jakarta wednesday 2 8 2017 samuel explained that facebook plans to open an office in the form of a pt limited company and will be inaugurated in august 2017 in the meeting according to samuel facebook was represented by director head of trust and safet asia pacific jeff wu and head of public policy southeast asia alvin tan the meeting was a follow up to a meeting with ott internet based service applications in order to improve the handling of negative content furthermore samuel said facebook on that occasion reported an increase in services including the handling of negative content the government expects the service level index sli especially the response to occlude the government which in 2015 2016 amounted to 49 3 percent can be increased if we compare them with others they are already close to 70 percent that is what we hope for improvement he said on that occasion samuel explained facebook delivered a geo blocking feature through geo blocking facebook can block access to negative content only in countries where it is prohibited thus content that does not comply with regulations in indonesia can be blocked specifically in the indonesian region meanwhile in other countries where it is deemed not to violate the rules it can still be accessed he gave an example of pornographic content in indonesia pornography is prohibited and very rigid so they have to comply with indonesian regulations because it is prohibited maybe in other countries the content is not prohibited so that it can be accessed while in indonesia it cannot be accessed he said,Hoax
last year apple had a bit of a problem with releasing their latest iphone 6 series the reason is the smartphone is rumored to be easily bent and looks frail in response to this problem apple also introduced changes to the latest iphone series iphone 6s and 6s plus one of the changes made by apple is to use new materials in the manufacturing process last year a number of iphone 6 plus users reported that the handset was curved apple admits that there are iphone 6 plus users who experience a curved body but there are not many according to apple as long as users are careful the incident does not need to happen apple continued that their workers carried out many tests to test the strength of the iphone 6 plus iphone 6 has a strong unibody with extra strength this smartphone also has stainless steel and titanium to protect its body parts including using the strongest glass in the smartphone industry said an apple spokesman at the time apple finally uses the 7000 series aluminum which is claimed to be more sturdy and solid however after all the issue of the iphone being bent easily is already attached so will the use of this new material affect the latest iphone when it is bent what is the toughness of the 7000 series aluminum material in the latest iphone is it more powerful than the previous iphone generation a journalist from fonefox also conducted a test on this latest iphone he decided to test the toughness of this new material in the video it appears that someone will bend the iphone 6s plus with the strength of both hands like the previous test on the iphone 6 as a result the body of the iphone 6s plus does not bend at all still curious about the strength of the iphone 6 plus now with the help of his colleagues the iphone 6 plus is trying to bend it with all his might and the result is that there is a change in the shape of the body even though it does not bend too badly it only looks a little bent on the body but the iphone 6 plus can still be used well this test may not be fair because this bending test should be done using a machine because not all human power is the same however this test has at least proven that the iphone 6s plus with the new material is more sturdy and strong so you do not have to worry when buying iphone 6s and iphone 6s plus,Hoax
news facebook will be blocked in indonesia on april 24 suddenly widely shared on social media information that went viral and widely circulated on social media especially facebook this is confirmed not true aka hoax the government can take action firmly block facebook because of the data of one million indonesian users leaked in the cambridge analytica ca scandal even so there is a certainty that next april 24 facebook will really be blocked in indonesia minister of communication and information menkominfo rudiantara on various occasions never said he would block facebook instead rudiantara said the ministry of communication and informatics do not hesitate to block facebook but must follow the procedure so that the steps not rash rudiantara s only firm statement about blocking facebook is if evidence is found that facebook was used as a means of incitement the minister of communication and information also ensures that if investigators find elements of criminal allegations in the facebook user data leaks in indonesia the chances of blocking facebook data point are getting bigger meanwhile these two things have not been proven are still under investigation and waiting for audit results if there are indications that facebook in indonesia is being used for incitement as happened in myanmar i have no doubts to block said rudiantara at the kominfo building medan merdeka jakarta also read these are the characteristics of a stolen facebook account 1 millions of indonesians affected waiting for audit results since a week after announcement of facebook user data in indonesia being leaked in ca scandal rudiantara has asked facebook to conduct an audit and submit the audit results to kominfo the request is listed in the first warning letter sent by kominfo but after the deadline the specified time arrived facebook has not yet submitted the results of the audit kominfo also issued a second warning letter currently it is sp ii we are waiting later after sp ii it can be upgraded to service termination temporarily if needed said rudiantara last week if then the audit results is known then the government can measure the potential problems that can arising from this data leak and take action against it in addition vice chairman commission i dpr ri satya widya yudha in a hearing meeting with facebook today calling facebook blocking is not a solution considering that facebook actually has many benefits according to satya if facebook does not have good intentions then blocking can be considered before going there blocking you must understand first because facebook is also useful for communication at this time he said the cambridge analytica scandal incident invites global attention this analyst firm itself is a political consultant who helps donald trump s winning campaign in the 2016 us presidential election there are 87 million user data ca stolen global facebook indonesia occupies the third position as a country that user data is the most victims,Valid
spokesman for the ministry of foreign affairs arrmanatha nasir said his party was conducting an internal inspection regarding the run low burning of reog at the indonesian consulate general in davao philippines essentially there has been an official statement from the consulate general in davao regarding the reog issue and the ministry of foreign affairs also has an internal process to ensure that the goods are state agency assets said arrmanatha nasir in jakarta sunday 8 11 on 20 october 2015 the indonesian consulate general in davao issued an official statement that the destruction of ponorogo reog by burning was carried out because its condition had been damaged and eaten by termites however the photos that have gone viral and have even been distributed by local online media bitung news show that there is a certain ritual before the burning in one of the photos it also appears that before being burned the ponorogo reog was stored in a glass cabinet and appeared to be in good condition apart from the reog in another photo it appears that the indonesian consulate general in davao removed the dragon ornaments on the gamelan set and then also burned it related to this arrmanatha conveyed that the ministry of foreign affairs would carry out inspections according to the processes in accordance with existing standards periodically there are internal inspections he said domestic reactions related to the burning of reog ponorogo at the indonesian consulate general in davao were conveyed by the jabodetabek reog community the community sent an official letter to the indonesian consulate general in davao philippines asking for clarification on information on the burning of reog art instruments by indonesian consulate general officials secretary general of the jabodetabek reog association agus setiyoko said that his party hoped that the indonesian consulate general in davao would not only provide a detailed explanation of the burning of the reog but also broadcast clarifications on the burning of the reog art objects in a number of national media,Valid
maybe you have read an article or just a chain message about first aid for stroke survivors by sticking a needle into the tip of a finger until it bleeds do not swallow this information raw and do it explained by dr astried indrasari sppd the news is just a hoax and has not been proven true there is no first aid to prevent stroke by pricking the patient s finger the right help is to immediately lift carefully and take the patient to the hospital in order to get the right therapy he revoke stressed the patient must receive the right therapy to minimize the risk of stroke if the because of the patient s fainting is due to a blockage it is assisted to expedite the blocked blood vessels meanwhile if there is a broken blood vessel it is prevented so that the broken blood vessel does not get bigger he said the regional general hospital rsud doctor abdul wahab sjahranie aws said if you want to prevent a stroke you must take precautions before blockage or rupture of a blood vessel most people do not prevent it from the start but when something new happens they get worried and confused he explained when the blood vessels are blocked or ruptured the blood flow in the body will die so that a person experiences loss of balance there is no prevention of stroke which is only therapy so that blockage and rupture of blood vessels does not get worse because if left unchecked it can threaten the patient s life said astried,Valid
rumors of a riot at the mobile brigade command headquarters kelapa dua depok circulated on social media friday november 10 2017 the news became netizens consumption and spread virally on virtual media information received by criminology friday november 10 2017 through the short message application whatsapp a screenshot of the text informing that the riot occurred because the guard officer named ahmad threw the koran and caused the prisoners to go berserk updates mako brimob riot there has been a riot at the headquarters of brimob kelapa dua two depots where terrorist prisoners burned and destroyed the room because the guard ahmad and his team threw the koran and caused the prisoners to go berserk until now the rioting at the brimob command headquarters is still ongoing 3 blocks burned and all the doors destroyed pray for our brothers and sisters who are being held captive at the brimob command headquarters alfathchannel brimob mako riot based on criminology searches on social media a number of accounts also uploaded the information by including several videos a facebook account called aswaja garis lurus uploaded a video related to the riots the uploaded 2 minute 4 second video shows the messy atmosphere in the prison room and a number of prisoners screaming some of them chant takbir since the video was uploaded within an hour it has been viewed by more than 10 thousand accounts and shared by 645 facebook users meanwhile another facebook account claiming to be named lone wolf also uploaded a similar video in the video you can see the atmosphere in the detention room the detainees shouted and said that they did not want the koran to be treated indiscriminately brimob mako riot the 1 minute 27 second video shows the atmosphere outside the detention room they shouted takbir and saw two black flags with the symbol of isis affixed to the prison wall some prisoners were also seen carrying wood and breaking windows regarding the circulation of information and videos the karo penmas of the public relations division of the police brigadier general pol rikwanto confirmed it his party confirmed that there was a commotion at the mako bimob terrorist detention center kelapa dua depok west java in a written statement received by criminology friday november 10 2017 rikwanto stated that on friday november 10 2017 at around 16 00 wib there had been a commotion at the mako korbrimob terrorist detention center salemba detention center he explained that the commotion was carried out by terrorist prisoners which resulted in the destruction of the prison facilities it is like the door of the prison cell being broken down the gate of the block hallway the window panes in block c and block b said rikwanto in the written statement rikwanto also mentioned the facts found by the police in the incident here are the facts revealed by the police 1 that it is true that after friday prayers the prisoners were put into their respective cells after entering the picket cell the densus removed the key in rooms a5 and c5 rb because there was a key slot from the inside for the sake of enwrapped security and make it easier for the picket officer to open the cell door 2 that it is true that while carrying out these activities the densus picket carried out a search in the room and found 4 cellphones belonging to juhanda saulihun kairul anam and jumali 3 that it is true that with the examination activities one of the detainees did not accept it and provoked the officers with various words then there are members who are provoked by their words and there is a prisoner who while takbir loudly so that it provokes the prisoner of the block next to it 4 the picket members from sat iii pioneer took action by shooting upwards to indicate a loss occurred and to give warnings to the inmates 5 until now the atmosphere has been suppressed by the densus picket after that the members,Hoax
it is been a week since the launch of the sophisticated smartphone made by apple however there are a lot of comments about apple products with the latest iphone 6 plus did apple in designing and choosing the body material of the iphone 6 plus have an error or is it a feature provided on the iphone 6 plus what makes the public in an uproar about the iphone 6 plus is easily curved check out the following reviews about the iphone 6 plus product the case of the iphone 6 plus bends easily this case began with one of the owners untarnished of the latest iphone 6 plus who uploaded a photo on social networks of his iphone which bends easily after he put the iphone in his pants for 4 full hours an owner named hanzon the owner of the new iphone found out after taking it out of his pocket that the iphone s body was bent not only the case of hanzon s iphone another iphone 6 plus owner named devin pitcher also expressed the same complaint about his latest iphone in line with the case experienced by hanzon after devin put his iphone 6 plus in the front pocket of his pants when devin took it out of his pocket he found that the iphone 6 plus was bent in the middle as if it could not withstand the pressure so that the iphone 6 plus easily curved why iphone 6 plus is easy to bend apple also admits that some of the products sold have a curve in the body of the new product however said the apple it has materialized the iphone 6 plus with stainless steel and titanium as a protective body for the newest iphone the iphone 6 plus is also made of the strongest glass in the smartphone industry and apple workers have also tested it many times with many tests to test the durability of the body and other devices however some opinions from someone who does not want to be named gives his opinion about the iphone 6 plus being easy to bend if one of the materials for making the body from apple is deemed not strong enough or apple is wrong in choosing the material with the size of the iphone 6 plus which is large enough to measure up to 5 5 not comparable between the size and body of the iphone 6 plus if the size is still in the 4 5 range it may still be able to withstand bending,Hoax
regarding public unrest regarding one of the toothbrush products containing ingredients from bristles sea urchin the indonesian consumers foundation ylki finally spoke up ylki chairman abu bakar siddiq said this problem must be taken seriously by relevant agencies such as the health service and bpom to conduct an investigation of the product do not let the public be affected if it is true that the product uses materials from sea urchins then the product must be immediately withdrawn from circulation he explained when confirmed via cellular by analysisdaily com friday 18 3 abu bakar explained if there is a material or product that is not halal it is clear that it is very detrimental to the community especially those who are muslim if this is really proven then we will sue the product because it does not have a halal label added abu bakar meanwhile the head of medan city health office dra hj usma polita nasution m kes explained that his party will conduct research to find out whether the toothbrush contains sea urchins we will coordinate with mui and bpom whether it is proven that it contains sea urchins because it is mui s capacity to declare halal or not he explained robert william service if the mui already has a response the medan city health office will dare to take a policy on the product if mui and bpom have really stated their position then we will take a policy he added,Hoax
the minister of communication and information rudiantara emphasized that the ministry of communication and informatics is ready to close facebook accounts that are considered to present sara content are negative hoaxes and break the unity of the people and the nation according to him this is in accordance with the ite law and is based on the 1945 constitution not only closing someone is facebook account his party also firmly closed the account organizer namely facebook to leave indonesia if sara content or hoax news had exceeded the limit so the decision is to close the account it is in accordance with the law however not only closing the account kominfo can also close the implementation it is possible that facebook will be closed if necessary it will be forced said rudiantara to jitunews com in a discussion on the mui fatwa on the law and guidelines for bermuamalah through social media in jakarta monday 5 6 night because we will not benefit from social media firm itself if it is too much mui asks to be closed so we will close it he added this support for expelling or closing facebook from indonesia said rudiantara was already supported by commission i of the indonesian house of representatives during a hearing at the end of may 2017 last week we had a meeting with the house of representatives commission i because indeed the situation was very negative damaging one another and both muslims into bad relations because of this social media he explained according to rudiantara from the data he has obtained to date there are 111 million indonesians who use facebook that means 75 percent of all indonesians use facebook actually social media is to increase ukhuwah this social media is built to strengthen relationships between people the current trend is to become negative he said annoyed he again said that the ite law actually has two tasks for the government the first is to carry out socialization and education and the second is to restrict access or cut off access to cyberspace the submission of this fatwa mui fatwa on law and guidelines for bermuamalah through social media is a starting point then i will knock on the door asking for help again on how to apply it in the field second how to use this mui fatwa reference for us to manage especially content that is negative he explained again closing the conversation,Hoax
jakarta head of the protocol section for the istiqlal mosque abu hurairah stated that the news about the locking of the mosque so that people could not pray at dawn was a hoax or a lie according to him the closure of the mosque is already a regulation or a standard procedure at istiqlal the news is a thousand percent hoax please check who wrote the news said hurairah when contacted tuesday 21 2 hurairah explained outside the month of ramadan istiqlal was closed after the isha prayer around 21 30 wib and was based on the law then it is reopened one hour before the dawn prayer on last night s incident only five buses came from east java they entered after isha then they were given the opportunity to worship clean up have a good surgical incision talk with the chairman we gave understanding and thank god they understood and left istiqlal voluntarily he said in addition he said the group did not know that today s action would be as large as last december 2 and 411 meanwhile the group that was queuing at the mosque this morning because it was raining was walisongo s group who came every day,Valid
some time ago social media was enlivened by a status shared by a netizen about a toothbrush that was allegedly made of sea urchins what caught the attention of the netizens was the words bristle on the toothbrush packaging which in cash made netizens ask whether it is true that the toothbrush cannot be said to be a halal product this stems from an article about a previously circulated sea urchin brush which can be seen on the lppom mui website the article states that the handles of boar bristle brushes often have the words bristle purebristle 100 china bristle and so on one of the meanings of the word bristle is pig hair or sea urchins webster s dictionary which are unclean when wet the use of the word one in the article turned out to be misunderstood by some netizens who generalized the notion of bristle with sea urchins in fact if we explore further the notion of bristle is much more general than just sea portion out urchins bristle is a stiff strong fiber or fur either natural derived from plant fibers and animal hair or artificial synthetic from this definition the word bristle on the toothbrush packaging does not necessarily make the toothbrush come from sea urchins this means that the toothbrush could have come from other animal hair plant fibers or even synthetic bristles if we look back at the history and development of toothbrushes the bristles found on toothbrushes originally came from wild boar bristles siberian however along with the development of technology in 1938 toothbrushes were produced with nylon bristles which still dominate today however it is undeniable that there are still around 10 worldwide of toothbrush products whose bristles come from pig bristles after we understand the true definition of bristle then how do we know whether the toothbrush comes from non halal fibers bristles a simple way is to look for information on the official website of the toothbrush manufacturer or even ask directly to the customer service center the rapid flow of information on social media makes us have to be more careful in disseminating information if we have not been able to find valid information it would be better if the information is asked in a forum that is related to the information information about the halalness of a product of course not only food beverage cosmetic but also lifestyle and thought becomes a very important part in the life of a muslim because it has an impact on matters of worship and the hereafter indeed halal and haram matters are not only the responsibility of the mui or the government but our business as muslims therefore halal corner invites muslims to join the community of halal fighters halal corner is a community that was established as a forum for active communication sharing about various halal products especially in the local area as well as providing halal counseling and education for muslims in the form of training halal campaigns and educational activities that build public awareness of the importance of halal products,Hoax
the rampant free sale of pacifiers suspected of containing drugs has prompted a public elementary school sd in banyumas central java to take quick steps by conducting raids in the canteen around the school on wednesday 08 03 2017 during the raid the teacher of sd negeri 1 kracak banyumas also gave directions to students about the dangers of drug candy the teachers asked them not to sell candy scholar and packaged drinks suspected of containing drugs rumini a trader at sdn 1 kracak admitted that he had not sold it since he learned about the dangers of the children s snacks i do not sell it they say why it contains weird stuff i sell other snacks that are common he said separately the principal of sdn 1 kracak wanto tirta gathered the students and gave an explanation about the dangerous content in the candy the school hopes that this activity can anticipate as early as possible the circulation of drugs in the school environment besides that it also educates children to eat healthy and nutritious snacks he concluded,Valid
the government was again made irritated by the attitude of youtube facebook and twitter the trigger for the request for account closure by the indonesian government received a less than optimal response from the three giant companies minister of communication and informatics rudiantara conveyed warnings and threats of closing the platform as a whole rudiantara delivered a firm message to global companies after participating in the declaration on anti radicalism at the unpad campus bandung friday 14 7 of all the requests for account handling that we asked to close only 50 percent have been taken down it is disappointing he said rudiantara emphasized that the three companies must improve their commitments if they want to operate in indonesia longer according to him if there is no serious commitment the indonesian government will take a firm stance because any foreign company that enters indonesia must support indonesia s development you cannot just play advertisements in indonesia he said he said the most severe action was to completely close access to the three companies so rudiantara apologized to the people who had been using the three applications for positive activities but were also affected he emphasized that all this time he should not only be able to make personal financial gains then he would not accept if the government closed access to youtube facebook or twitter do not let personal interests sacrifice national interests he said according to rudiantara there are a number of reasons that the three companies were not cooperative in following up on requests for account blocking from the indonesian government among them is that they compare with the policy in their respective countries that account blocking must go through the courts rudiantara firmly said that indonesia has its own regulations so if these companies want to play in indonesia they must follow the regulations in indonesia he said requests to block or take down accounts were also not random there are serious considerations before the request is submitted to a social media service provider or video file sharing provider such as youtube among the considerations are the accounts that are proposed to be closed are actually spreading pornographic content sara hate speech fake news fraud and others rudiantara said that it is easier to close websites than to close content providers such as youtube facebook and twitter meanwhile the government s efforts to clean up negatively charged applications have again taken their toll this time the victim is the short messaging application telegram officially last night 14 7 kominfo announced the closure of 11 dns domain name system belonging to telegram at once the impact of this blocking is that the telegram application cannot be accessed via the website format telegram s eleven dns are t me telegram me telegram org core telegram org desktop telegram org macos telegram org web telegram org venus web telegram org pluto web telegram org flora web telegram org and flora 1 web telegram org director general of informatics applications at kominfo semuel a pangerapan said kominfo is currently preparing a complete closure process so that later the telegram application through the website or mobile application cannot be accessed at all consideration semuel said the telegram application would be closed completely if it did not meet the preparation of sops for handling content that violated the law we take this action to maintain the integrity of the nation he explained among the things that made the government issue a blocking decision was that telegram did not make sops in handling terrorism cases so that it can threaten or endanger the security of the indonesian nation according to him there are many channels on telegram that contain propaganda radicalism terrorism hate speech and teachings on making bombs then there are also tutori,Hoax
participants of action 212 volume 2 who came from outside the city had arrived at the istiqlal mosque but they could not enter because the gate of the mosque was locked according to observations hundreds of mobs driving 5 bosses including ad number plates solo and its surroundings were stuck at the entrance of the istiqlal mosque monday 20 2 night as the mosque which used to be the gathering place for the defending islam action was previously closed read istiqlal door is closed 5 buses participating in 212 action cannot enter police officers on guard in front of the istiqlal mosque then directed the bus from the area to another place it was not explained where the mass gathering place was diverted for last night s case there were five buses from east java they claimed to come from madura participants enter the mosque after isha time the mosque provides opportunities for worship and cleaning the group from east java understood and understood the mosque management waited for them to leave the istiqlal mosque voluntarily then at 03 40 wib the mosque was reopened previously the islamic community forum fui ensured that there would be no long march during the 212th volume ii action tuesday 21 2 tomorrow action participants will be directed directly to the action concentration point in front of the dpr mpr ri building our scenario does not have a long march so all participants are advised to go directly to the dpr mpr ri building said ustaz bernard abdul jabbar as coordinator of the 212 action volume ii to reporters at the metro jaya police headquarters jakarta monday 20 2 2017 ustadz bernard estimates that 10 thousand people will attend the action people from outside jakarta were asked to park their vehicles in the parking lots that have been prepared and for those from areas who bring buses and vehicles we then direct them to park at the senayan east parking if those from the south and east meanwhile from the west we will direct them to park vehicles at palmerah station and at in front of the forestry department building he explained he added that his party also did not provide lodging facilities for action participants from outside the region this means that those from outside the city put down of jakarta are welcome to find a place to rest on their own,Hoax
jakarta wb due to the burning of reog art equipment in the philippines the reog jabodetabek community sent a letter to the indonesian consulate general in davao philippines the letter asked for clarification on the burning of the reog art instrument which was accused of being carried out by unscrupulous kjri officials we want to get an official and written explanation because in the previous clarification the indonesian consulate general confirmed the news said secretary general of the association of reog jabodetabek monday 2 11 2015 agus revealed that the three points of the request for clarification that they submitted to the indonesian consulate general in davao philippines were to ask for an official and written explanation regarding the case of the indonesian consulate general in davao philippines burning oppugn reog art instruments the second point his party also questioned about the dissemination of news of the burning of the reog art instrument in a number of online media online network which stated that the reason for the burning was because it was considered an idol the last point is a request to the indonesian embassy or the indonesian consulate general in davao city philippines to publish or broadcast clarifications on the issue of burning reog art objects in a number of national media we demand the indonesian consulate general or through the indonesian embassy in the philippines to ask for clarification from the media that brought up the news to avoid confusion in the news that developed in the country he explained,Valid
circulating photos of participants of action 212 volume two on social media who cannot enter the mosque istiqlal early this morning because the doors of the mosque were closed according to the management mosque the circulating issue is not true it is a thousand percent hoax said the head of the protocol section of the istiqlal mosque abu hurairah abdul salam to republika co id tuesday morning he said for last night s case there were indeed participants in the action who came from east java as many as five buses they claimed to come from madura schoolhouse participants enter the mosque after isha time the mosque provides opportunities for worship and cleaning after approaching 10 at night we met with the head of his entourage we announced to his entourage that the rules at istiqlal this mosque will be closed and will be opened again one hour before fajr he said abu explained the group from east java understood and understood the mosque management waited for them to leave the istiqlal mosque voluntarily then at 03 40 wib the mosque was reopened and what is in the photo it looks like people are queuing up to enter it is the wali songo pilgrimage group and school children that is normal they go to istiqlal every day he explained he emphasized that in conclusion the news circulating on instagram twitter and other social media was a lie,Valid
the national narcotics agency bnn of surabaya city asked the public not to panic about pacifier candy the candy which is suspected of containing hazardous materials and drugs is now being raided by the surabaya city government the head of the surabaya city bnn akbp suparti asked the public not to be in a hurry to worry about pacifiers we ask the public not to panic we will first test the pacifier candy said suparti tuesday 7 3 2017 suparti said that until now there is no evidence that the candy is dangerous or contains narcotic substances there is no lab test yet so it cannot be determined whether the candy is dangerous or not said suparti the former head of sub division of public relations of the surabaya police said that his party had also taken samples of pacifier candy in various places such as stalls shops and several markets we populace went down and took the pacifier candy later a lab test will be carried out to determine whether it is dangerous or contains narcotics said suparti he emphasized that his party would soon conduct a lab test on the candy,Valid
catfish are freshwater fish which usually live in critical places such as rice fields dirty and muddy fish ponds and swamps many catfish live in places that lack oxygen these fish are also known as carnivores because they eat small shrimp and worms catfish are also known as tough fish species because they are equipped with an additional respiratory apparatus in the form of a labyrinth which allows catfish to survive in polluted and dirty water conditions this way of living and growing in such a dirty place has led to accusations that catfish contain cancer cells however currently the catfish circulating in the market are not catfish that live in the wild currently there are many catfish farming in ponds by providing good quality feed and controlling the cleanliness of the pond so that it is free from pollution according to data from the ministry of maritime affairs and fisheries kkp catfish production in 2013 reached 543 461 tons an increase from 441 217 tons in 2012 and 337 577 tons in 2011 meanwhile catfish consumption according to the central statistics agency bps was recorded at 29 98 kg capita year up from 22 58 kg capita year in 2004 in jakarta no less than 6 000 pecel catfish stalls have been registered with the indonesian street vendors association apkli the popularity of catfish always increases every year this is inseparable from the myriad benefits of this murmured fish meat the nutritional content found in catfish is a cheap source of valuable protein as we know protein is very necessary for the growth of the fetus in the womb even the nutrition contained in 2 5 kg of catfish is equivalent to the nutrition of 1 kg of beef the high phosphorus in catfish meat adds to the benefits of the fish especially for pregnant women and their fetuses in addition to phosphorus potassium and sodium in catfish are also useful as the best food source for the heart and blood vessels by regularly consuming catfish it helps the heart work in pregnant women so that the blood will be pumped properly the allegation that there are cancer cells in catfish cannot be believed to be true this is reinforced by the statement of cancer experts from the indonesian oncology association currently there is no research that states that eating catfish can choice trigger cancer said dr dradjat r suardi spb k onk a cancer expert from the indonesian oncology association,Hoax
in a state document confiscated by us troops during a coup in 2004 it was revealed that there were uncommendable actions or negative messages behind the film the document states that president saddam hussein received information about the film from the state intelligence agency according to information the names used in the pokemon movies contain an invitation info that cannot be tolerated reporting from neutrality 13 4 16 it was revealed a fact that the word pokemon itself means i am jewish the name pokemon is taken from the syriac language or the syriac language which in indonesian means i am jewish,Hoax
the burning of reog ponorogo by the consulate area general of the republic of indonesia kjri in davao city philippines is considered not a trivial matter the consulate general should not burn the reog even though it has been damaged by age the chairman of the reog ponorogo association throughout indonesia begug purnomosidi said that the consul general should have thought about it before being burned what is burned this is your own culture do not burn it let alone disseminate it this is an insult he told republika co id monday 2 11 this act is said to be associated with the extermination of idols although this has been denied by the indonesian consulate general the burning still leaves its own disappointment for reog lovers that is the same as indonesians abroad insulting their own culture that is not true he said begug and his friends just landed in jakarta today tomorrow they plan to meet with the ministry of foreign affairs kemenlu to resolve this issue initially reog ponorogo art lovers in the regions wanted to flock to jakarta to convey their disappointment to the ministry of foreign affairs but the intention was prevented by begung should be resolved internally with the ministry of foreign affairs if there is a problem it can be a long story he said the reog ponorogo association throughout indonesia wants the foreign minister to take action against his subordinates we want the foreign minister to discipline indonesians abroad especially her subordinates to respect the nation republika co id jakarta the burning of reog ponorogo by the consulate general of the republic of indonesia kjri in davao city philippines is considered not a trivial matter the consulate general should not burn the reog even though it has been damaged by age the chairman of the reog ponorogo association throughout indonesia begug purnomosidi said that the consul general should have thought about it before being burned what is burned this is your own culture do not burn it let alone disseminate it this is an insult he told republika co id monday 2 11 this act is said to be associated with the extermination of idols although this has been denied by the indonesian consulate general the burning still leaves its own disappointment for reog lovers that is the same as indonesians abroad insulting their own culture that is not true he said begug and his friends just landed in jakarta today tomorrow they plan to meet with the ministry of foreign affairs kemenlu to resolve this issue initially reog ponorogo art lovers in the regions wanted to flock to jakarta to convey their disappointment to the ministry of foreign affairs but the intention was prevented by begung should be resolved internally with the ministry of foreign affairs if there is a problem it can be a long story he said the reog ponorogo association throughout indonesia wants the foreign minister to take action against his subordinates we want the foreign minister to discipline indonesians abroad especially her subordinates to respect the nation do not even hit it from the inside said begug,Hoax
ahok is not dismissed as governor of dki jakarta due to his status as a defendant in the case of blasphemy against islam shows how difficult the law in this country is to enforce how can you seek brave out justice if the law is a tool to seek justice alone is difficult to enforce not a few legal and state administration experts including former constitutional court justice mahfud md criticized the steps taken by the government especially the minister of home affairs tjahyo kumolo and president joko widodo who remained silent when ahok returned to the governorship while several other regional heads were dismissed when their status was accused of an act criminal this eventually led to the demands of law enforcement through the actions of defending islam and defending the state carried out by the muslim community who joined the fui islamic community forum today tuesday 21 02 2017 in addition to the masses from fui there were also a number of students who were members of the student movement for people s defense their demands include dismissing the governor who is a suspect stopping the criminalization of ulama stopping the arrest of student activists restoring the nation s sovereignty and returning it to the original 1945 constitution the action which was held in front of the dpr mpr building turned out to be attracting people from outside jakarta they tried to gather at the istiqlal mosque to pray fajr in congregation and also at that time the weather was raining apparently the fence of the istiqlal mosque was tightly closed even though it was approaching fajr time as a result the action congregation had to get rained on some of them chose to lie down on the street while waiting for fajr time according to a report from one of the gabbarberita com contributors in the field the new mosque opened at around 04 00 wib previously where were the bppmi management and were appointed and inaugurated directly by the minister of religion who was also in the structure as the chairman of bppmi,Hoax
maybe you have read an article or just a chain message about first aid for stroke survivors by sticking a needle into the tip of a finger until it bleeds do not swallow this information raw and do it as explained by dr astried indrasari sppd the news is just a hoax and has not been proven true there is no first aid to prevent stroke by pricking the patient s finger appropriate help is to immediately lift carefully and take the patient to the hospital in order to get the right therapy he stressed patients must receive appropriate therapy to minimize the risk of stroke if the because of the patient s fainting is due to a blockage it is assisted to expedite the blocked blood vessels meanwhile if there is a broken blood vessel it is prevented so that the broken blood vessel does not get bigger he said the doctor at the regional general hospital rsud abdul wahab sjahranie aws said that if you want to prevent a stroke you must take precautions before experiencing blockage or rupture of blood vessels most people do not prevent it from the start but when something new happens they get worried and confused he explained when the blood infirmary vessels are blocked or ruptured the blood flow in the body will die so that a person experiences loss of balance there is no prevention of stroke which is only therapy so that blockage and rupture of blood vessels does not get worse because if left unchecked it can threaten the patient s life said astried,Valid
