berita,tagging
commission i of the indonesian house of representatives will finally react to the data leak of 1 million facebook users in indonesia facebook is considered to have violated applicable laws meutya hafid deputy chairman of the golkar faction in commission i saw facebook had committed serious violations meutya cites article 32 of the ite law as a rule that facebook has violated as a sovereign country the laws that exist in indonesia must be fulfilled and anyone who violates them will be subject to sanctions in accordance with applicable legal regulations meutya chirped when contacted via whatsapp on thursday 5 4 2018 in addition meutya explained that the government could sue impose sanctions and close access to facebook he is very worried that if the social network is not given any punishment it will set a bad precedent for other internet companies in indonesia please the government can choose from the three options meanwhile time lag hanafi rais from the pan faction has also proposed that commission i of the dpr immediately summon facebook indonesia regarding the findings of the leaked data we will hold an internal meeting and will immediately send an official letter to them said hanafi the time for the summons is still unknown but hanafi emphasized that the agenda was more directed at asking for clarification from facebook previously representatives of facebook indonesia had met the summons of the minister of communication and information rudiantara the call is an effort to clarify the government s disclosure of the data of 1 million facebook users in indonesia from a total of 87 million users worldwide related to the cambridge analytica scandal an important outcome of the meeting between rudiantara and facebook was to ask third party applications running on the facebook platform to be temporarily closed on this occasion rudiantara emphasized that he would not hesitate to close facebook services in indonesia if they stubbornly did not comply with the government s request if the third party app is not shut down want me to shut it down completely he said,Hoax
the minister of communication and information rudiantara said that currently there is a lot of negative content circulating on social media according to him the steps currently being taken by the ministry of communication and informatics to overcome this are closing the accounts that spread the content yesterday i met with commission i and the current content is a lot of negative things damaging the relationship with one another there is something bad on social media that gives us the authority of course closing the account he said at a press conference in jakarta yesterday however if negative content and accounts spreading bad content cannot be controlled facebook will be closed blocked ed rudy unfold assessed that the action was in accordance with the law but if necessary kominfo will close the organizers if we now do account restrictions it is possible that facebook is closed if it is needed later yes it must be he added rudy added his party will establish a relationship with the indonesian ulema council mui regarding the recently issued social media fatwa because the one who knows in detail about the fatwa is mui god willing i will return to mui to jointly follow up on this fatwa he concluded,Hoax
warganet is still confused about the unclear information regarding the fate of facebook in indonesia they also wonder whether facebook will be closed in indonesia or not minister of communication and information menkominfo rudiantara said that he would not block close facebook permanently but only temporarily that is if the situation gets worse we will see this situation first if it gets worse then we will temporarily close block it said minister of communication and information rudiantara rudiantara was reluctant to talk about closing facebook s operations permanently he is more focused on monitoring facebook to create data security and prevent the spread of hate speech the house of representatives also had asked kominfo to be more strict with facebook we and the government the ministry of communication and information will talk again regarding the follow up to facebook s mistake personally i am still open to sanctions it is also possible to suggest a facebook service moratorium said meutya hafid member of commission i dpr ri meutya estimates that the dpr ri will wait for the results of facebook s internal investigation for the next month we are waiting i think a month should be enough time we hope that the results of this investigation will not only blame who but also spring up there should be information where this misused data went and what it was used for he said case beginning the controversy arose from the cambridge analytica scandal which accused facebook of leaking data after being investigated it turns out that leak is not the right term the data was not leaked but rather misused by cambridge analytica allegedly for political purposes the data taken is also not the content of the message but data that is publicly listed on a person s profile unfortunately the rice has become porridge there has been confusion about this to the point that the dpr also summoned facebook to ask for an explanation as a result the discourse of blocking facebook arises that facebook data is not leaked if it leaks the term is like a pipe with water you do not know where the leak is this data is compromised said rudiantara facebook has been given sp 2 the ministry of communication and information has sent sp 2 to facebook but there is no information about sp 3 which means closing when asked about the validity period of sp 2 to the next sp rudiantara has not yet given a definitive answer yes it could be a day a month see the situation first concluded rudiantara he claimed to have received an explanation from the irish facebook office which manages facebook in indonesia in a statement by facebook ireland to rudiantara they provided information on numbers related to misuse of data that afflicted users rudiantara also continues to monitor the development of indonesian user data on facebook,Hoax
netizens are busy talking about social media facebook in indonesia will be closed on april 24 2018 we tried to find out the truth of the news it turned out to be a hoax or not true so far there has been no firm statement from the ministry of communication and information kemenkominfo confirming that facebook indonesia will be blocked or closed on april 24 2018 however the ministry of communication and information does not hesitate to block facebook in indonesia like telegram if it is proven that there is a criminal element in the leakage of facebook user data in indonesia if indeed facebook indonesia will be blocked even then it will only be temporary and if the situation gets worse we will see this situation first if it gets worse we will close temporarily said minister of communication and informatics rudiantara wednesday 11 4 2018 at the kominfo building medan merdeka jakarta if there are indications that facebook in indonesia is being used for incitement as happened in myanmar i have no qualms about blocking it closed in added rudiantara reported by cnn indonesia the facebook data leak scandal in indonesia recorded as many as 1 095 918 users who could potentially be affected by data abuse from november 2013 to 2015 there were 748 people in indonesia who installed thisisyourdigitallife application the application which is a personality test quiz is known to use facebook account access there are a total of 1 096 666 people in indonesia or around 1 26 percent of the total number of people affected globally explained facebook indonesia s head of public policy ruben hattari during a hearing meeting rdp with members of commission i of the indonesian house of representatives in jakarta according to ruben the figure is known to not include people who have downloaded the application but then deleted their facebook account the company owned by mark zuckerberg claims not to store the data of individual users who download the application to note there are about 87 million global facebook user data stolen by cambridge analytica ca indonesia occupies the third position as the country with the most user data victims,Valid
ahok is not dismissed as governor of dki jakarta due to his status as a defendant in the case of blasphemy against islam shows how difficult the law in this country is to enforce how can you seek justice if the law is a tool to seek justice alone is difficult to enforce not a few legal and state administration experts including former constitutional court justice mahfud md criticized the steps taken by the government especially the minister of home affairs tjahyo kumolo and president joko widodo who remained silent when ahok returned to the governorship while several other regional heads were dismissed when their status was persist accused of an act criminal this eventually led to the demands of law enforcement through the actions of defending islam and defending the state carried out by the muslim community who joined the fui islamic community forum today tuesday 21 02 2017 in addition to the masses from fui there were also a number of students who were members of the student movement for people s defense their demands include dismissing the governor who is a suspect stopping the criminalization of ulama stopping the arrest of student activists restoring the nation s sovereignty and returning it to the original 1945 constitution the action which was held in front of the dpr mpr building turned out to be attracting people from outside jakarta they tried to gather at the istiqlal mosque to pray fajr in congregation and also when the weather was raining apparently the fence of the istiqlal mosque was tightly closed even though it was approaching fajr time fajr time according to a report from one of the gabbarberita com contributors in the field the new mosque opened at around 04 00 wib previously where were the bppmi management and were appointed and inaugurated directly by the minister of religion who was also in the structure as the chairman of bppmi,Hoax
there are several myths about preventing stroke namely sticking a needle dr frandy susatia sps said that this myth is something that can actually harm yourself especially if the person who does it also has diabetes it is not true that you can prevent stroke by inserting a needle in addition to sticking a needle another myth is flushing the skin when it is hot but again the doctor who practices at siloam hospital kebon jeruk denies it not true if the heat of the blood vessels will spread but it will be normal again when the heat subsides only fainted cleave but not stroke because of the blood vessels the lid is uploading,Valid
the president s salary which is only around rp 62 million per month is currently considered very low the government plans to propose an increase in the president s salary so that it is worth rp 553 million per month in the rpp apart from the president the vice president and other high ranking state officials will also experience salary increases the president s salary has skyrocketed because the calculation is based on an index of 1 12698 between the salaries of the lowest rank civil servants and those of the lowest rank civil servants the highest income index for the president is simulated to reach 96000 so that he will earn an income of idr 553 4 million per month meanwhile the vice president wapres will receive an income of idr 368 9 million per month from the previous basic salary of idr 20 million vice president salary based on income index 64000 with pe with this salary change the monthly income of the president of the republic of indonesia will compete with the salaries of leaders in other countries the extent of the salary comparison is in the info graphic in the rpp new salary proposals also appear for ministers attorney general commander of the tni chief of police chairman of the mpr chairman of the dpr chairman of the dpd chairman of the kpk chairman of the bpk chairman of the supreme court and chairman of the constitutional court with an index calculation of 16000 their income is idr 92 2 million per month then for the deputy chairman of the mpr dpr dpd kpk bpk ma and mk the income index is 15 333 and receives an income of rp 88 3 million per month as for the deputy minister deputy head of the national police members of the dpr dpd members bpk members and supreme court justices per month they earn rp 80 7 million with an income index of 14000 the ministry of administrative reform and bureaucratic reform kemenpan rb acknowledged the issue of the circulation of this rpp even though he stated that the proposal was not yet ripe the head of the legal communication and information bureau public ormation ke menpan rb herman suryatman said that the information on the rpp was not valid herman said that the rpp was sourced from the discussion material held last year those are simulation numbers that are not valid 2017 he said in jakarta yesterday as is known the rpp on the salaries and benefits of civil servants is a technical regulation of the law on state civil apparatus asn according to herman the presentation contains a simulation of the income of civil servants and other state officials still needs further study not only does it contain a simulation of the income of state officials but also a lieutenant simulation of the income of civil servants please do not be misunderstood he said using a calculation index of 1 12698 the income of civil servants both central and regional will increase regional officials such as governors governors regents mayors provincial dprd and city regency dprds will also experience an increase the governor will earn an income of idr 76 8 million per month with an index of 13333 then the deputy governor regent mayor and chairman of the provincial dprd will earn income rp 73 2 million with an income index of 12698 meanwhile the deputy regent mayor deputy chairman of the provincial dprd and the chairman of the regency city dprd have a salary of rp 69 7 million per month with an income index of 12094 the province which has an income index of 11518 has a monthly salary of rp 66 3 million lastly for members of the district and city dprd the salary to be earned is rp 63 3 million with an income index of 10969 public policy expert at the university of padjadjaran unpad yogi suprayogi assessed even though it is only a simulation the salary increase for state officials is irrelevant he said the current salary earned by state officials is sufficient there is an additional operational allowance that is big ,Hoax
rumors circulated that there had been a riot at the mako brimob detention center kelapa dua depok west java on friday 11 10 2017 from the information compiled as quoted by a social media channel it was stated that the detainees who were charged with terrorism cases were outraged by the news that the wardens were suspected of harassing the qur an and the books of the clerics belonging to the detainees densus and the warden arrogantly entered the ikhwan s room and the koran was stepped on by brimob the warden and densus finally caused the ikhwans to go on a rampage and destroy the brimob mako detention room the current situation is still tense that is the excerpt from the release of alfathchannel which spread on social media in addition viral videos and photos were also circulated during the riots and the detainees waving the monotheism flag in the video the atmosphere of the mako brimbob detention cell looks shattered there are also broken glass and wood that the prisoners break down meanwhile the screams of takbir of the prisoners resounded however there were also other prisoners who tried to calm the atmosphere after the riots it was reported that the atmosphere was starting to become conducive the warden of the mako brimob detention center was reported to have made efforts to invite the detainees to negotiate until this news was revealed clearing there has been no release of clarification from the mako brimob detention center,Hoax
when facebook will be closed recently there has been a lot of talk about facebook being closed or frozen in the country this is certainly very troubling for those who have been relying on facebook as a medium of communication or also a medium for selling goods online actually it is not without reason why the government wants to block facebook this is because of the misuse of leaked data on facebook users so it is feared that later it will endanger the stability of domestic security facebook itself has long been used by the indonesian people as a medium of communication on april 17 2018 the dpr had a meeting with facebook the government itself still has the will and gives facebook one month or thirty days to audit and report later if within one month there is still no news on how it will continue then the dpr will propose a temporary suspension of facebook so that later we cannot use facebook technology can sometimes be two sided and sometimes it depends on how we use it there are so many events or problems that are caused by provocations on social media for that we need to respond to the development of the technology world in a positive way so have you got an answer about when facebook will be closed is not it it is better if we wait for news from facebook later as for if the government decides to block facebook then we have to get ready resolve to look for other social media that we can make as an option maybe that is all to share a little rud arsenio com this time have a nice day,Hoax
surely the residents of malang city have heard or read articles about catfish which have 3000 cancer cells the messages and writings stated that a mouthful of catfish meat was eaten residents also swallowed the 3000 cancer cells the message and writing also stated that catfish contain cancer cells because catfish live in a dirty way the reason for the filthiest fish is what the readers emphasize the most the message also explained that the nature of catfish that likes to consume all kinds of waste in the waters makes this fish unfit for consumption even an article that is quite viral on the internet mentions that human waste is also used as feed for a catfish cultivation in haikou city china meanwhile in its natural habitat catfish is also known as a very tough fish species this fish is equipped with an additional breathing apparatus in the form of a labyrinth so that it can survive in muddy or even polluted water conditions these facts have led to allegations of accumulation of carcinogenic toxins cancer causing in the body of catfish this fact is not entirely true and can be trusted dr dradjat r suardi spb k onk a cancer expert from the indonesian oncology association explained that to prove whether catfish have cancer cells or not research is necessary currently there grouping is no research that states if eating catfish can trigger cancer he stressed meanwhile most of the catfish sold and consumed in malang city are cultivated in a catfish farming pond head of fish processing and marketing group at sarangan fish supermarket malang city dm bambang s explained this he said that when he wanted to supply fish such as catfish and milkfish he must supply them from a catfish farm although there are few ponds in malang city he takes supplies from ponds in the sidoarjo area do not pick up the river it must be from fresh water ponds where it is cultivated he said according to the data collected the nutritional content of catfish is centered on high protein levels like freshwater fish in general there has been no official research that states that catfish contain cancer cells like the information that has been spread so far,Valid
do you believe that catfish is the dirtiest fish in the world believe it or not but this is the fact catfish are the dirtiest fish in the world really like waste water have a penchant for eating carrion even in the catfish s body there are various types of parasites really like garbage fish right do you still dare to eat this type of fish but you should avoid this type of freshwater fish it is true after cooking catfish it will look very tasty and will even tempt our appetite but before you eat it let us take a look at the following reviews zhang ri hong one of the catfish breeders who gave information that this herd of catfish will be harvested about once every 3 months and in one pond tens of thousands of catfish can be collected and marketed directly especially to restaurants located in haikou province hainan china as well as to several food stalls on the side of the road due to the large amount of news circulating from the community local journalists tried to keep track of this situation in order to obtain information from the fishery department and from the marine of the city of haikou who directly visited the farm site to investigate and take samples of pond water on the farm feed and fish in the 7 catfish ponds in fact the hainan fisheries department has asked farmers not angle to suspend the sale of the catfish before the relevant test results come out on po xiang street haikou city hainan province there is a very simple path when we walk about 50 meters then in it there are 7 fish ponds that have a small size as well as a large size unfortunately around the catfish pond there is a pigsty as well as a chicken coop meanwhile in the middle of the pond there is a pile of floating garbage which is accompanied by a very pungent smell and in the pond a flock of scattered catfish swam back and forth with agility in the middle of the pond the catfish pond has been around for decades the feces from the farmer s toilet and chicken and pig manure are immediately dumped into the pond well after you see the explanation above and you see a number of the pictures above surely you will feel that you have seen such a sight this scene is one of the news that has been widely circulated among the public and the environment of catfish being cultivated is truly disgusting,Hoax
photos of participants of action 212 volume two circulated on social media who could not enter the istiqlal mosque this morning because the mosque doors were closed according to the mosque management the rumors circulating are not true it is a thousand percent hoax said the head of the protocol section of the istiqlal mosque abu hurairah abdul salam to republika co id tuesday 21 2 morning he explained the rules at the istiqlal mosque other than the month of ramadan the mosque closes at 21 30 photo wib opened again one hour before fajr time in the month of ramadan the mosque is open 24 hours he said for last night s case there were indeed five bus participants who came from east java they claimed to come from madura participants enter the mosque after isha time the mosque provides opportunities for worship and cleaning after approaching 10 at night we met with the head of his entourage we announced to his entourage that the rules at istiqlal this mosque will be closed and will be opened again one hour before fajr he said abu explained the group from east java understood and understood the mosque management waited for them to leave the istiqlal mosque voluntarily then at 03 40 wib the mosque was reopened and what is in the photo it looks like people are queuing up to enter it is the wali songo pilgrimage group and school children that is normal they go to istiqlal every day he explained he emphasized that in conclusion the news circulating on instagram twitter and other social media was a lie,Valid
here is a photo of the easily curved iphone 6 circulating on the internet as quoted from mashable wednesday 24 9 2014 a member of the macrumors forum shared a photo of his curved iphone 6 plus hanzon the member s name admitted that he kept the iphone 6 plus in his front trouser pocket while driving after a few hours of pocketing hanzon found the iphone 6 had changed shape the center was slightly curved a similar case was also reported by a member of the macrumors forum devinpitcher he said that his colleague s iphone 6 plus also curved after being pocketed in the front pocket of his pants a photo of the curved iphone 6 was also posted by devin in a thread a post on the picture french forum macbidouille also reported a similar case members of this forum also included a photo of a colleague s iphone 6 that was bent just because it was placed in the front pocket of his pants this crooked case is not the first to happen earlier this year several iphone 5s owners reported that their phones were curved even though they were not impacted and also did not sit in their back pockets or sit down meanwhile in 2012 several iphone 5 users claimed to experience such cases on their devices,Hoax
catfish is one type of fish that contains a lot of animal protein pecel catfish is one of the favorite food menus for many people because the price is quite cheap and delicious although delicious and cheap catfish is the dirtiest fish among other types of fish that are often consumed by humans why is it called the dirtiest fish the following is an explanation catfish live in very dirty ponds and are usually surrounded by chicken or pig coops for those of you who are catfish fans not all catfish live or are bred in ponds around which there is a chicken coop or a pigsty in indonesia many also keep catfish in ordinary ponds but why is it called the dirtiest fish maybe because most catfish farmers feed their livestock with feed that isaac mayer wise comes from anything dirty including chicken carcasses etc according to a catfish farmer from china named zhang ri hong admitted that he has supplied a lot of catfish that he harvests every 3 months to markets and roadside restaurants in hainan province to be precise in haikou frequent complaints from the community a reporter from the local fisheries department investigated the fish the reporters took samples from the 7 ponds that housed the catfish it turned out that the seven ponds were all surrounded by chicken and pig coops while in the middle of the ponds there were many piles of garbage according to islamic jurisprudence eating catfish is halal but sometimes many catfish breeders in indonesia keep catfish in ponds and are fed with manure if the condition is like that then the catfish becomes like a jallalah animal that is an animal that eats dirty and unclean food so that it is unlawful to eat it in order to become halal again catfish must be quarantined or separated from dirty places and given clean food minimum quarantine time is 3 days danger lurks you if you consume catfish one mouthful of catfish contains 3000 cancer cells catfish is a type of fish that consumes waste catfish is a type of fish that easily breeds in dirty ponds this fish can also consume waste in the form of animal waste such as chicken cow and pig manure even this fish can also consume human waste some time ago news about the dangers of consuming fried catfish circulated reportedly a doctor once admitted that he often had patients with swollen and infected thyroid disease with symptoms swelling of the lower neck swelling around the neck that looked like a tumor the eyeballs felt like they were about to come out heat around the neck frequent coughing in the middle of the night without because after being asked it turns out that all the patients often eat catfish and fried eel this also happened to the catfish skipper in yogyakarta his father wife and child experienced the symptoms as above when the doctor asked one of the professors at pluit it turned out that the catfish contains a mild poison so that if it is fried the clean oil will turn black so it is possible that in the body of catfish contains three thousand cancer cells which are very dangerous for the human body friends for those of you who are catfish fans even though catfish is halal and not too worrying as a wise consumer you must and remain careful you also do not know when you buy catfish in the market or in a food stall is it quarantined before frying the fish or not if you are in doubt do not eat it or if you are sure of its cleanliness please consume it however it is recommended not to use large amounts on a regular basis,Valid
the reog ponorogo art community in jabodetabek monday 2 11 met with indonesian ministry of foreign affairs kemenlu officials to ask about the burning of reog instruments at the consulate general of the republic of indonesia kjri in davao city philippines director of information and media at the indonesian ministry of foreign affairs siti sofia sudarma said that as many as six reog ponorogo administrators met with her party to express their disappointment regarding the burning during the meeting the community also said that the burning hurt the feelings of the reog ponorogo community and was a form of destruction of cultural assets that became indonesian cultural heritage they also gave a letter to the foreign minister and asked the foreign ministry to clarify this case starting from the chronology motive to the perpetrators we accommodate all their concerns and will convey the letter to the minister of foreign affairs retno marsudi he told republika co id tuesday 3 11 siti admitted that she had actually clear up clarified to the indonesian consulate general in davao city by telephone the consul general he said admitted that he had committed the arson he added that the burning had to be carried out because the 30 year old art instrument was damaged and eaten by termites when siti said the reason one of the community members who donated the equipment to the consulate general denied it members of the community said the equipment was made in 2007 and was judged not to be too fragile siti in the near future will send a team to review directly to the field this step also clarifies the burning of reog equipment we do not know when the team will go there but what is clear is as soon as possible we are just waiting for orders from the leadership he said,Hoax
thousands of masses who will take part in the 212 action from various areas are detained in front of the courtyard central jakarta istiqlal mosque our monitoring tuesday at 04 00 wib seen dozens of parked inter city buses on the edge of the bull field in front of the istiqlal mosque fence that lowers thousands of participants of action 212 felt strange because they were not allowed to enter the mosque even though they will perform the dawn prayer one of the participants of action 212 from madura named solihin we had an interview we all here as muslims feel intimidated prohibited from worshiping in the mosque subtly with the lock on the gate of the mosque the mosque is the house of allah so we are as a devout muslim you must carry out worship try to think about the mosque in indonesia in empty we have to pray in front of the gate it does not make sense said solihin to us in a high pitched voice the 212 islamic defense action volume 2 will be held at the dawn prayer estimated at around 50 000 masses or even more polda metro jaya has given permission for the 212 action boundary today starting at 07 00 until 18 00 wib thousands of police and tni personnel were deployed to secure this action,Hoax
social media in enounce indonesia especially twitter is currently being flooded a call to uninstall the traveloka application according to netizens the cto who is also one of the founders of traveloka derianto kusuma said to support the walk out dki jakarta governor anies baswedan is giving a speech at canisius college school anniversary event the news angered the netizens who said derianto did not respect anies and decided to many people uninstall the traveloka application from their smart phones i do not know where this information originally circulated because it turned out to be just a hoax traveloka has confirmed that derianto was not present at the event 90th anniversary of canisius last saturday 11 11 is known derianto was invited to attend the event because he received an award as one of the outstanding alumni of canisius however he was unable to attend because he was doing a business trip that had been planned several months in advance write traveloka s official statement this means what is being rumored on social media about support derianto about the walk out action is not true regarding the details of the action according to the official statement of colossians canisius conveyed that when anies gave a speech one of the alumni who is also a famous pianist ananda sukarlan decided to get up from his vip seat and walk out this action was then followed by hundreds of alumni and other invited guests who attended after anies finished giving his speech and left the place the people who walked out earlier re entered the room ananda sukarlan himself became another alumnus who received the award in this event because they are considered outstanding in the field of music this is evidence for the umpteenth time that hoaxes have succeeded affect the wider community in a short time without correct facts and information people still easy to believe what is trending topic in social media without searching for the truth first,Valid
the pokemon go game which is currently a new craze in the community has made the players forget the time if you look the most lovers of this game are young people in some crowds you will see some young people pressing their smart phones occasionally they also seem to run around as if chasing something read more at diy deputy governor asking parents to watch pokemon go games the slanted news that has been circulating about the pokemon go game has also spread in several social media the rumor states that the game released by nintendo pokemon corps and also niantic labs contains various invitations that cannot be tolerated by islam because of the many rumors circulating on social media that pokemon go actually has its own meaning that is less fun in syriac or syriac this pokemon means i am jewish while the pokemon named pikachu means be a jew while charmander also demonstrate has its own meaning namely god is weak that is one of the rumors circulating on social media so far about the meaning of words in pokemon both animation and games the rumor has even become a very heated debate on social media because many people have their own opinions there are those who have the opinion that it is just something that is linked and not a few who really believe in the existence of these rumors because those who believe in these rumors feel that there is truth present in these rumors read also national police chief police members are prohibited from playing pokemon go while working until now the issue is still a big question mark the los angeles times in its article on april 24 2011 also reviewed about this pokemon in the news it was stated that at that time countries such as qatar oman dubai jordan egypt and saudi arabia also circulated a lot about this pokemon go rumor many connotations emerged that the game was promoting anti islamic behavior and then believing in judaism this then made everyone in the country restless and the things that were reported were also later denied by the pokemon party but the leaders of the country still cannot take it for granted if pokemon go enters their country the rumors continue to appear in arab countries with cultural assimilation in the midst of ongoing concerns but there is no solid evidence for the rumors circulating at the time jordan s amman newspaper said in a statement while the syriac orthodox christian church has denied the allegations because in the ancient syriac language the meaning of the word pokemon has no meaning to insult islam meanwhile church officials were also very surprised by the arrival of a letter stating that pokemon contained an invitation from the jews let us wait for the truth of the rumors but what is certain is that pokemon go has been loved by people all over the world pokemon go which is based on augmented reality ar always creates a stir the positive side of this game is that it can make people like exercising and even heal people from depression read more on pokemon go turns out good for people with mental disorders even so pokemon go also brings a lot of disadvantages for those of you who cannot manage yourself because of the fun of playing this game read more in apart from getting people fired this is the negative impact of playing pokemon go,Hoax
recently there has been information that has been troubling the public namely the issue of using sea urchins for the production of toothbrushes on social media recently someone uploaded a photo of a toothbrush packaging the presence of the words bristle on the toothbrush packaging made social media users feel restless because the word bristle is defined as sea urchin the indonesian people who are predominantly muslims are certainly worried about this issue because pork is considered unclean and unclean using boar bristles to brush teeth is of course considered to have violated religious rules so what is the attitude of the indonesian ulema council mui is it true that the attitude of the teeth in the packaging that reads bristle is haram reporting from the halalmui org site it is stated that the lexical meaning of bristle is a short stiff hair fiber etc webster s dictionary so all the hair the stiff fiber then the term will be referred to as bristle hair stiff beard can be categorized as bristle another example is the stiff fibers or pine leaves can also be referred to as bristle mui considers that not everything labeled bristle must come from sea urchins because the scope of the meaning of the word is indeed so broad the mui official website also explains that in the industrial world bristle is indeed used as a material for making brushes or brushes including toothbrushes bristle can be sourced from animal hair or plant fibers or synthetic fibers such as nylon and silicone the animal hair used can be sourced from pigs goats horses or camels the plant fiber that has also been used as a brush or brush material is palm fiber nylon is also a synthetic fiber that is commonly used for brushes brushes or toothbrushes the mui explained that if the ingredients used were confirmed from pigs it would absolutely be haram because any material that comes from pork is both haram and unclean either in dry or wet form mui continues to explain that the problem is that not all brush or brush or toothbrush users are able to recognize whether the brush they are using is a brush or a brush made from pig bristles one of the information that can be seen as a marker that a brush or brush comes from sea urchins is that it is written as the name of the product for example boar bristle brush an example presented by mui is a product sold on the amazon online store if a product offered is made from sea urchins the manufacturer will usually list fuchs toothbrushes pure natural boar bristle record v adult soft pack of 5 assorted colors by fuchs toothbrushes boar is the english term for wild boar or wild boar this means that the product is a brush that uses wild boar bristles mui closes its explanation by stating that brushes brushes or toothbrushes are not always made of pork even though they have bristle written on them because the term bristle is still general in nature there are several manufacturers who have used goat hair or camel or horse hair as brush material or made of nylon the last group of materials is clearly acceptable slob an information compiled from the halalcorner id page states that if you look back at the history and development of toothbrushes the bristles found on toothbrushes originally came from wild boar bristles siberian however along with the development of technology in 1938 toothbrushes were produced with nylon bristles which still dominate today however it is undeniable that there are still around 10 worldwide of toothbrush products whose bristles come from pig bristles then the page gives advice if you want to make sure whether the toothbrush is made of pig bristles or something else you should look for information on the official website of the toothbrush manufacturer or even ask directly to the customer service center,Valid
social medical activists netizens suspect that the riot at the mobile brigade headquarters detention center kelapa dua depok was just a fabrication with a specific purpose this suspicion arose because it was judged that there were several irregularities in the incident the location of the mobile brigade command headquarters there are at least 4 irregularities 1 there is a tawheed flag 2 there are cellphones 3 riots or selfies 4 most of them cover their faces tweeted the owner of the cinaisasi account as quoted by dailyumum com sunday 12 02 2020 11 2017 more extreme suspicions were conveyed by the owner of the localhost911 account the account owner said this yes mako brimob deliberately diverted the issue so that ahok sipenista al qur an can be transferred for security reasons so ahok can be under house arrest why are riots made up take selfies with all these terrorists hey muslims do not be fooled by their plays another suspicion was based on the fact that the mobile brigade command headquarters was one of the most closed locations in indonesia so that not just anyone could enter there including journalists however related to the incident the video when the riots occurred was able to spread widely suspicion related to this was revealed by the account owner mang ulibdg he said then can the video be widely spread it should be suspected that there was engineering to divert issues greeted the account owner arekboyo45 responding to mang ulibdg s tweet as is known on friday 10 11 2017 afternoon the brimob mako prison was in chaos according to information circulating on social media the riot broke out because the warden and the densus 88 officers who were on duty threw away and trampled on the qur an and books belonging to detainees for terrorism crimes there were no casualties in the incident but a number of prison facilities including windows were damaged however the karo penmas of the public relations division of the police headquarters brigadier general pol rikwanto denied that the because of the rioting was inappropriate actions against the qur an he said the riots occurred because there were prisoners in terrorism cases who did not accept that their detainee detention rooms were searched and provoked it is not true that there was throwing of the qur an he said along with the spread of information about the rioting case a number of photos were also circulated on social media some of which showed a group of people taking pictures with some of them wearing face coverings and unfurling the tawhid flag,Valid
the document states that president saddam hussein received information about the film from the state intelligence agency according to information the names used in the pokemon movies contain an invitation that cannot be tolerated reporting from neutrality 13 4 16 it was revealed a fact that the word pokemon itself means i am jewish the name pokemon is taken from the syriac language or the syriac language which in indonesian means i am jewish meaning of pikachu in gens syriac be a jew also reported from neutrality 13 4 16 it was revealed that the word pikachu a type of monster icon in pokemon means be jewish the name pikachu is taken from the syriac language or syriac which in indonesian means be a jew then it was revealed a fact that the word charmender one of the iconic types of monsters in pokemon which means god is weak the name charmender is taken from the syriac or syriac language which in indonesian means god is weak of course the meaning is very offensive to adherents of religion especially islam and christianity because in islam it is clearly called allahu akbar god is great and in christianity it is called the holy god the reason for the ban as stated in the document was to prevent the entry of jewish influences into the children and the nation s culture pokemon cartoons were banned in iraq by president saddam hussein of course the prohibition is not just a ban without a reason there are good reasons why saddam hussein was so adamant in boycotting these children s cartoons in a state document confiscated by us troops during a coup in 2004 it was revealed that there were uncommendable actions or negative messages behind the film the document states that president saddam hussein received information about the film from the state intelligence agency according to information the names used in the pokemon movies contain an invitation that cannot be tolerated,Hoax
most of the world s people are now loving pokemon pokemon is a media franchise owned by the video game company nintendo and created by satoshi tajiri in 1995 originally pokemon was a video game series that was identical to the game boy console that is wikipedia data reported by the bbc pokemon go is an augmented reality game on smartphones using the global positioning system gps you play by walking around in the real world catching adorable virtual monsters like pikachu and jigglypuff in places near your phone s location and training them to compete these monsters first became popular in the 90s when the nintendo game boy appeared a piece of information is circulating on social media the word pokemon means i am jewish it is said that the name pokemon is taken from the syriac language syrian language which in indonesian means i am jewish syriac or syrian language in english syriac language the language currently spoken by the minority syrian christians living in eastern turkey northern iraq and northeastern syria wikipedia in a statement in jordan s amman newspaper the syriac orthodox christian church denied allegations that pokemon and other character names have reality roots in ancient syriac and insult islam church officials said they were surprised by the incoming letter stating that pokemon contained a jewish invitation la times according to sheikh muhammed salih al munajjid of the q a islamic q a site the correct meaning of pokemon is an abbreviation of pocket monster which is an animal small enough to fit in a pocket according to the oxford english dictionary pokemon pronunciation poki man is a video game featuring japanese cartoon characters originally pokemon was the name of a japanese video game from the word pocket monster on the reference page the word pokemon in japanese comes from the words poketto and monsut or pocket monsters in english wallahu a lam,Valid
